id	attribute	url	video_id
5080	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00331/size=720_480/affi_id=10278-996/	1971
5081	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00329/size=476_306/affi_id=10278-996/	1972
5082	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00329/size=560_360/affi_id=10278-996/	1972
5083	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00329/size=644_414/affi_id=10278-996/	1972
5084	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00329/size=720_480/affi_id=10278-996/	1972
5085	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00144/size=476_306/affi_id=10278-996/	1973
5086	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00144/size=560_360/affi_id=10278-996/	1973
5087	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00144/size=644_414/affi_id=10278-996/	1973
5088	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00144/size=720_480/affi_id=10278-996/	1973
5089	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00327/size=476_306/affi_id=10278-996/	1974
5090	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00327/size=560_360/affi_id=10278-996/	1974
5091	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00327/size=644_414/affi_id=10278-996/	1974
5092	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00327/size=720_480/affi_id=10278-996/	1974
5093	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00325/size=476_306/affi_id=10278-996/	1975
5094	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00325/size=560_360/affi_id=10278-996/	1975
5095	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00325/size=644_414/affi_id=10278-996/	1975
5096	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00325/size=720_480/affi_id=10278-996/	1975
5097	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00116/size=476_306/affi_id=10278-996/	1976
5098	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00116/size=560_360/affi_id=10278-996/	1976
5099	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00116/size=644_414/affi_id=10278-996/	1976
5100	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00116/size=720_480/affi_id=10278-996/	1976
5101	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00088/size=476_306/affi_id=10278-996/	1977
5102	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00088/size=560_360/affi_id=10278-996/	1977
5103	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00088/size=644_414/affi_id=10278-996/	1977
5104	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00088/size=720_480/affi_id=10278-996/	1977
5105	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00318/size=476_306/affi_id=10278-996/	1978
5106	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00318/size=560_360/affi_id=10278-996/	1978
5107	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00318/size=644_414/affi_id=10278-996/	1978
5108	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00318/size=720_480/affi_id=10278-996/	1978
5109	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00062/size=476_306/affi_id=10278-996/	1979
5110	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00062/size=560_360/affi_id=10278-996/	1979
5111	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00062/size=644_414/affi_id=10278-996/	1979
5112	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00062/size=720_480/affi_id=10278-996/	1979
5113	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00037/size=476_306/affi_id=10278-996/	1980
5114	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00037/size=560_360/affi_id=10278-996/	1980
5115	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00037/size=644_414/affi_id=10278-996/	1980
5116	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00037/size=720_480/affi_id=10278-996/	1980
5117	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00013/size=476_306/affi_id=10278-996/	1981
5118	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00013/size=560_360/affi_id=10278-996/	1981
5119	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00013/size=644_414/affi_id=10278-996/	1981
5120	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssis00013/size=720_480/affi_id=10278-996/	1981
5121	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00304/size=476_306/affi_id=10278-996/	1982
5122	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00304/size=560_360/affi_id=10278-996/	1982
5123	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00304/size=644_414/affi_id=10278-996/	1982
5124	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00304/size=720_480/affi_id=10278-996/	1982
5125	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00300/size=476_306/affi_id=10278-996/	1983
5126	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00300/size=560_360/affi_id=10278-996/	1983
5127	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00300/size=644_414/affi_id=10278-996/	1983
5128	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00300/size=720_480/affi_id=10278-996/	1983
5129	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00301/size=476_306/affi_id=10278-996/	1984
5130	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00301/size=560_360/affi_id=10278-996/	1984
5131	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00301/size=644_414/affi_id=10278-996/	1984
5132	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00301/size=720_480/affi_id=10278-996/	1984
5133	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00989/size=476_306/affi_id=10278-996/	1985
5134	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00989/size=560_360/affi_id=10278-996/	1985
5135	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00989/size=644_414/affi_id=10278-996/	1985
5136	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00989/size=720_480/affi_id=10278-996/	1985
5137	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00963/size=476_306/affi_id=10278-996/	1986
5138	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00963/size=560_360/affi_id=10278-996/	1986
5139	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00963/size=644_414/affi_id=10278-996/	1986
5140	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00963/size=720_480/affi_id=10278-996/	1986
5141	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00293/size=476_306/affi_id=10278-996/	1987
5142	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00293/size=560_360/affi_id=10278-996/	1987
5143	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00293/size=644_414/affi_id=10278-996/	1987
5144	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00293/size=720_480/affi_id=10278-996/	1987
5145	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00294/size=476_306/affi_id=10278-996/	1988
5146	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00294/size=560_360/affi_id=10278-996/	1988
5147	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00294/size=644_414/affi_id=10278-996/	1988
5148	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00294/size=720_480/affi_id=10278-996/	1988
5149	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00292/size=476_306/affi_id=10278-996/	1990
5150	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00292/size=560_360/affi_id=10278-996/	1990
5151	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00292/size=644_414/affi_id=10278-996/	1990
5152	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00292/size=720_480/affi_id=10278-996/	1990
5153	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00939/size=476_306/affi_id=10278-996/	1991
5154	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00939/size=560_360/affi_id=10278-996/	1991
5155	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00939/size=644_414/affi_id=10278-996/	1991
5156	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00939/size=720_480/affi_id=10278-996/	1991
5157	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00286/size=476_306/affi_id=10278-996/	1992
5158	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00286/size=560_360/affi_id=10278-996/	1992
5159	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00286/size=644_414/affi_id=10278-996/	1992
5160	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00286/size=720_480/affi_id=10278-996/	1992
5161	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00916/size=476_306/affi_id=10278-996/	1994
5162	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00916/size=560_360/affi_id=10278-996/	1994
5163	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00916/size=644_414/affi_id=10278-996/	1994
5164	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00916/size=720_480/affi_id=10278-996/	1994
5165	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00276/size=476_306/affi_id=10278-996/	1995
5166	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00276/size=560_360/affi_id=10278-996/	1995
5167	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00276/size=644_414/affi_id=10278-996/	1995
5168	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00276/size=720_480/affi_id=10278-996/	1995
5169	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00281/size=476_306/affi_id=10278-996/	1996
5170	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00281/size=560_360/affi_id=10278-996/	1996
5171	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00281/size=644_414/affi_id=10278-996/	1996
5172	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00281/size=720_480/affi_id=10278-996/	1996
5173	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00274/size=476_306/affi_id=10278-996/	1997
5174	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00274/size=560_360/affi_id=10278-996/	1997
5175	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00274/size=644_414/affi_id=10278-996/	1997
5176	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00274/size=720_480/affi_id=10278-996/	1997
5177	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00888/size=476_306/affi_id=10278-996/	1998
5178	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00888/size=560_360/affi_id=10278-996/	1998
5179	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00888/size=644_414/affi_id=10278-996/	1998
5180	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00888/size=720_480/affi_id=10278-996/	1998
5181	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00272/size=476_306/affi_id=10278-996/	1999
5182	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00272/size=560_360/affi_id=10278-996/	1999
5183	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00272/size=644_414/affi_id=10278-996/	1999
5184	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00272/size=720_480/affi_id=10278-996/	1999
5185	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00269/size=476_306/affi_id=10278-996/	2000
5186	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00269/size=560_360/affi_id=10278-996/	2000
5187	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00269/size=644_414/affi_id=10278-996/	2000
5188	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00269/size=720_480/affi_id=10278-996/	2000
5189	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00865/size=476_306/affi_id=10278-996/	2001
5190	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00865/size=560_360/affi_id=10278-996/	2001
5191	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00865/size=644_414/affi_id=10278-996/	2001
5192	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00865/size=720_480/affi_id=10278-996/	2001
5193	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00266/size=476_306/affi_id=10278-996/	2002
5194	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00266/size=560_360/affi_id=10278-996/	2002
5195	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00266/size=644_414/affi_id=10278-996/	2002
5196	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00266/size=720_480/affi_id=10278-996/	2002
5197	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00845/size=476_306/affi_id=10278-996/	2003
5198	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00845/size=560_360/affi_id=10278-996/	2003
5199	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00845/size=644_414/affi_id=10278-996/	2003
5200	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00845/size=720_480/affi_id=10278-996/	2003
5201	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00261/size=476_306/affi_id=10278-996/	2004
5202	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00261/size=560_360/affi_id=10278-996/	2004
5203	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00261/size=644_414/affi_id=10278-996/	2004
5204	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00261/size=720_480/affi_id=10278-996/	2004
5205	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00263/size=476_306/affi_id=10278-996/	2005
5206	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00263/size=560_360/affi_id=10278-996/	2005
5207	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00263/size=644_414/affi_id=10278-996/	2005
5208	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00263/size=720_480/affi_id=10278-996/	2005
5209	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00258/size=476_306/affi_id=10278-996/	2006
5210	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00258/size=560_360/affi_id=10278-996/	2006
5211	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00258/size=644_414/affi_id=10278-996/	2006
5212	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00258/size=720_480/affi_id=10278-996/	2006
5213	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00826/size=476_306/affi_id=10278-996/	2007
5214	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00826/size=560_360/affi_id=10278-996/	2007
5215	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00826/size=644_414/affi_id=10278-996/	2007
5216	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00826/size=720_480/affi_id=10278-996/	2007
5217	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00256/size=476_306/affi_id=10278-996/	2008
5218	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00256/size=560_360/affi_id=10278-996/	2008
5219	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00256/size=644_414/affi_id=10278-996/	2008
5220	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00256/size=720_480/affi_id=10278-996/	2008
5221	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00253/size=476_306/affi_id=10278-996/	2009
5222	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00253/size=560_360/affi_id=10278-996/	2009
5223	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00253/size=644_414/affi_id=10278-996/	2009
5224	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00253/size=720_480/affi_id=10278-996/	2009
5225	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00802/size=476_306/affi_id=10278-996/	2010
5226	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00802/size=560_360/affi_id=10278-996/	2010
5227	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00802/size=644_414/affi_id=10278-996/	2010
5228	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00802/size=720_480/affi_id=10278-996/	2010
5229	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00251/size=476_306/affi_id=10278-996/	2011
5230	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00251/size=560_360/affi_id=10278-996/	2011
5231	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00251/size=644_414/affi_id=10278-996/	2011
5232	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00251/size=720_480/affi_id=10278-996/	2011
5233	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00249/size=476_306/affi_id=10278-996/	2012
5234	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00249/size=560_360/affi_id=10278-996/	2012
5235	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00249/size=644_414/affi_id=10278-996/	2012
5236	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00249/size=720_480/affi_id=10278-996/	2012
5237	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00780/size=476_306/affi_id=10278-996/	2013
5238	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00780/size=560_360/affi_id=10278-996/	2013
5239	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00780/size=644_414/affi_id=10278-996/	2013
5240	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00780/size=720_480/affi_id=10278-996/	2013
5241	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00247/size=476_306/affi_id=10278-996/	2014
5242	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00247/size=560_360/affi_id=10278-996/	2014
5243	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00247/size=644_414/affi_id=10278-996/	2014
5244	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00247/size=720_480/affi_id=10278-996/	2014
5245	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00756/size=476_306/affi_id=10278-996/	2015
5246	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00756/size=560_360/affi_id=10278-996/	2015
5247	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00756/size=644_414/affi_id=10278-996/	2015
5248	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00756/size=720_480/affi_id=10278-996/	2015
5249	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00243/size=476_306/affi_id=10278-996/	2016
5250	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00243/size=560_360/affi_id=10278-996/	2016
5251	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00243/size=644_414/affi_id=10278-996/	2016
5252	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00243/size=720_480/affi_id=10278-996/	2016
5253	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00241/size=476_306/affi_id=10278-996/	2017
5254	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00241/size=560_360/affi_id=10278-996/	2017
5255	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00241/size=644_414/affi_id=10278-996/	2017
5256	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00241/size=720_480/affi_id=10278-996/	2017
5257	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00730/size=476_306/affi_id=10278-996/	2018
5258	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00730/size=560_360/affi_id=10278-996/	2018
5259	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00730/size=644_414/affi_id=10278-996/	2018
5260	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00730/size=720_480/affi_id=10278-996/	2018
5261	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00239/size=476_306/affi_id=10278-996/	2019
5262	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00239/size=560_360/affi_id=10278-996/	2019
5263	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00239/size=644_414/affi_id=10278-996/	2019
5264	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00239/size=720_480/affi_id=10278-996/	2019
5265	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00236/size=476_306/affi_id=10278-996/	2020
5266	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00236/size=560_360/affi_id=10278-996/	2020
5267	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00236/size=644_414/affi_id=10278-996/	2020
5268	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00236/size=720_480/affi_id=10278-996/	2020
5269	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00703/size=476_306/affi_id=10278-996/	2021
5270	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00703/size=560_360/affi_id=10278-996/	2021
5271	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00703/size=644_414/affi_id=10278-996/	2021
5272	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00703/size=720_480/affi_id=10278-996/	2021
5273	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00235/size=476_306/affi_id=10278-996/	2022
5274	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00235/size=560_360/affi_id=10278-996/	2022
5275	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00235/size=644_414/affi_id=10278-996/	2022
5276	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00235/size=720_480/affi_id=10278-996/	2022
5277	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00233/size=476_306/affi_id=10278-996/	2023
5278	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00233/size=560_360/affi_id=10278-996/	2023
5279	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00233/size=644_414/affi_id=10278-996/	2023
5280	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00233/size=720_480/affi_id=10278-996/	2023
5281	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00674/size=476_306/affi_id=10278-996/	2024
5282	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00674/size=560_360/affi_id=10278-996/	2024
5283	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00674/size=644_414/affi_id=10278-996/	2024
5284	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00674/size=720_480/affi_id=10278-996/	2024
5285	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00231/size=476_306/affi_id=10278-996/	2025
5286	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00231/size=560_360/affi_id=10278-996/	2025
5287	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00231/size=644_414/affi_id=10278-996/	2025
5288	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00231/size=720_480/affi_id=10278-996/	2025
5289	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00229/size=476_306/affi_id=10278-996/	2026
5290	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00229/size=560_360/affi_id=10278-996/	2026
5291	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00229/size=644_414/affi_id=10278-996/	2026
5292	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00229/size=720_480/affi_id=10278-996/	2026
5293	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00658/size=476_306/affi_id=10278-996/	2027
5294	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00658/size=560_360/affi_id=10278-996/	2027
5295	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00658/size=644_414/affi_id=10278-996/	2027
5296	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00658/size=720_480/affi_id=10278-996/	2027
5297	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00644/size=476_306/affi_id=10278-996/	2028
5298	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00644/size=560_360/affi_id=10278-996/	2028
5299	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00644/size=644_414/affi_id=10278-996/	2028
5300	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ssni00644/size=720_480/affi_id=10278-996/	2028
5301	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00227/size=476_306/affi_id=10278-996/	2029
5302	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00227/size=560_360/affi_id=10278-996/	2029
5303	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00227/size=644_414/affi_id=10278-996/	2029
5304	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ofje00227/size=720_480/affi_id=10278-996/	2029
