id	attribute	url	video_id
210930	small	https://pics.dmm.co.jp/digital/video/bmw00326/bmw00326ps.jpg	31
210934	large	https://pics.dmm.co.jp/digital/video/bmw00324/bmw00324pl.jpg	32
210932	list	https://pics.dmm.co.jp/digital/video/bmw00324/bmw00324pt.jpg	32
210933	small	https://pics.dmm.co.jp/digital/video/bmw00324/bmw00324ps.jpg	32
210937	large	https://pics.dmm.co.jp/digital/video/bmw00321/bmw00321pl.jpg	33
210935	list	https://pics.dmm.co.jp/digital/video/bmw00321/bmw00321pt.jpg	33
210936	small	https://pics.dmm.co.jp/digital/video/bmw00321/bmw00321ps.jpg	33
210946	large	https://pics.dmm.co.jp/digital/video/bmw00320/bmw00320pl.jpg	34
210944	list	https://pics.dmm.co.jp/digital/video/bmw00320/bmw00320pt.jpg	34
210945	small	https://pics.dmm.co.jp/digital/video/bmw00320/bmw00320ps.jpg	34
210952	large	https://pics.dmm.co.jp/digital/video/bmw00317/bmw00317pl.jpg	35
210950	list	https://pics.dmm.co.jp/digital/video/bmw00317/bmw00317pt.jpg	35
210951	small	https://pics.dmm.co.jp/digital/video/bmw00317/bmw00317ps.jpg	35
210955	large	https://pics.dmm.co.jp/digital/video/bmw00316/bmw00316pl.jpg	36
210953	list	https://pics.dmm.co.jp/digital/video/bmw00316/bmw00316pt.jpg	36
210954	small	https://pics.dmm.co.jp/digital/video/bmw00316/bmw00316ps.jpg	36
210943	large	https://pics.dmm.co.jp/digital/video/bmw00315/bmw00315pl.jpg	37
210941	list	https://pics.dmm.co.jp/digital/video/bmw00315/bmw00315pt.jpg	37
210942	small	https://pics.dmm.co.jp/digital/video/bmw00315/bmw00315ps.jpg	37
210949	large	https://pics.dmm.co.jp/digital/video/mizd00398/mizd00398pl.jpg	38
210947	list	https://pics.dmm.co.jp/digital/video/mizd00398/mizd00398pt.jpg	38
210948	small	https://pics.dmm.co.jp/digital/video/mizd00398/mizd00398ps.jpg	38
211111	large	https://pics.dmm.co.jp/digital/video/sgm00060/sgm00060pl.jpg	39
211109	list	https://pics.dmm.co.jp/digital/video/sgm00060/sgm00060pt.jpg	39
211110	small	https://pics.dmm.co.jp/digital/video/sgm00060/sgm00060ps.jpg	39
211030	large	https://pics.dmm.co.jp/digital/video/h_237zmar00144/h_237zmar00144pl.jpg	40
211028	list	https://pics.dmm.co.jp/digital/video/h_237zmar00144/h_237zmar00144pt.jpg	40
211029	small	https://pics.dmm.co.jp/digital/video/h_237zmar00144/h_237zmar00144ps.jpg	40
211033	large	https://pics.dmm.co.jp/digital/video/bjd00055/bjd00055pl.jpg	41
211031	list	https://pics.dmm.co.jp/digital/video/bjd00055/bjd00055pt.jpg	41
211032	small	https://pics.dmm.co.jp/digital/video/bjd00055/bjd00055ps.jpg	41
211036	large	https://pics.dmm.co.jp/digital/video/fwtr00023/fwtr00023pl.jpg	42
211034	list	https://pics.dmm.co.jp/digital/video/fwtr00023/fwtr00023pt.jpg	42
211035	small	https://pics.dmm.co.jp/digital/video/fwtr00023/fwtr00023ps.jpg	42
211039	large	https://pics.dmm.co.jp/digital/video/48odvhj00065/48odvhj00065pl.jpg	43
211037	list	https://pics.dmm.co.jp/digital/video/48odvhj00065/48odvhj00065pt.jpg	43
211038	small	https://pics.dmm.co.jp/digital/video/48odvhj00065/48odvhj00065ps.jpg	43
